-1.0483e-10,-1.0483e-10,-1.0483e-10,0.00010773
-3.6122e-10,-4.1886e-10,-4.189e-10,0.00021437
-6.8515e-10,-9.4138e-10,-9.4158e-10,0.00031992
-1.0389e-09,-1.6716e-09,-1.6722e-09,0.00042438
-1.4055e-09,-2.609e-09,-2.6102e-09,0.00052777
-1.7772e-09,-3.7526e-09,-3.7549e-09,0.00063008
-2.1508e-09,-5.1018e-09,-5.1056e-09,0.00073132
-2.5246e-09,-6.656e-09,-6.6618e-09,0.0008315
-2.898e-09,-8.4143e-09,-8.4228e-09,0.00093061
-3.2707e-09,-1.0376e-08,-1.0388e-08,0.0010287
-3.6425e-09,-1.2541e-08,-1.2557e-08,0.0011257
-4.0133e-09,-1.4907e-08,-1.4928e-08,0.0012216
-4.3832e-09,-1.7475e-08,-1.7502e-08,0.0013165
-4.7522e-09,-2.0244e-08,-2.0278e-08,0.0014104
-5.1201e-09,-2.3213e-08,-2.3255e-08,0.0015033
-5.4871e-09,-2.6381e-08,-2.6432e-08,0.0015951
-5.8531e-09,-2.9747e-08,-2.9809e-08,0.0016858
-6.2181e-09,-3.3311e-08,-3.3385e-08,0.0017756
-6.5821e-09,-3.7073e-08,-3.716e-08,0.0018644
-6.9452e-09,-4.1031e-08,-4.1133e-08,0.0019521
-7.3073e-09,-4.5185e-08,-4.5303e-08,0.0020388
-7.6685e-09,-4.9534e-08,-4.967e-08,0.0021245
-8.0287e-09,-5.4077e-08,-5.4233e-08,0.0022092
-8.388e-09,-5.8815e-08,-5.8992e-08,0.0022929
-8.7463e-09,-6.3745e-08,-6.3946e-08,0.0023757
-9.1036e-09,-6.8868e-08,-6.9094e-08,0.0024574
-9.46e-09,-7.4182e-08,-7.4436e-08,0.0025382
-9.8155e-09,-7.9688e-08,-7.9971e-08,0.0026179
-1.017e-08,-8.5384e-08,-8.5698e-08,0.0026967
-1.0524e-08,-9.1269e-08,-9.1618e-08,0.0027745
-1.0876e-08,-9.7344e-08,-9.7729e-08,0.0028514
-1.1228e-08,-1.0361e-07,-1.0403e-07,0.0029273
-1.1579e-08,-1.1006e-07,-1.1052e-07,0.0030022
-1.1928e-08,-1.167e-07,-1.172e-07,0.0030762
-1.2277e-08,-1.2352e-07,-1.2408e-07,0.0031492
-1.2625e-08,-1.3053e-07,-1.3113e-07,0.0032213
-1.2972e-08,-1.3773e-07,-1.3838e-07,0.0032924
-1.3319e-08,-1.4511e-07,-1.4582e-07,0.0033626
-1.3664e-08,-1.5267e-07,-1.5344e-07,0.0034318
-1.4008e-08,-1.6042e-07,-1.6124e-07,0.0035002
-1.4351e-08,-1.6834e-07,-1.6924e-07,0.0035675
-1.4694e-08,-1.7646e-07,-1.7741e-07,0.003634
-1.5035e-08,-1.8475e-07,-1.8578e-07,0.0036995
-1.5376e-08,-1.9322e-07,-1.9432e-07,0.0037642
-1.5716e-08,-2.0187e-07,-2.0305e-07,0.0038279
-1.6055e-08,-2.107e-07,-2.1196e-07,0.0038907
-1.6393e-08,-2.1971e-07,-2.2106e-07,0.0039526
-1.673e-08,-2.289e-07,-2.3033e-07,0.0040136
-1.7066e-08,-2.3827e-07,-2.3979e-07,0.0040737
-1.7401e-08,-2.4781e-07,-2.4943e-07,0.0041328
-1.7736e-08,-2.5753e-07,-2.5924e-07,0.0041912
-1.8069e-08,-2.6742e-07,-2.6924e-07,0.0042486
-1.8402e-08,-2.7749e-07,-2.7942e-07,0.0043051
-1.8733e-08,-2.8774e-07,-2.8977e-07,0.0043607
-1.9064e-08,-2.9815e-07,-3.003e-07,0.0044155
-1.9394e-08,-3.0874e-07,-3.1101e-07,0.0044694
-1.9723e-08,-3.1951e-07,-3.2189e-07,0.0045225
-2.0051e-08,-3.3044e-07,-3.3295e-07,0.0045746
-2.0379e-08,-3.4154e-07,-3.4419e-07,0.0046259
-2.0705e-08,-3.5282e-07,-3.556e-07,0.0046764
-2.1031e-08,-3.6427e-07,-3.6719e-07,0.0047259
-2.1356e-08,-3.7588e-07,-3.7894e-07,0.0047747
-2.168e-08,-3.8766e-07,-3.9088e-07,0.0048226
-2.2003e-08,-3.9962e-07,-4.0298e-07,0.0048696
-2.2325e-08,-4.1174e-07,-4.1526e-07,0.0049158
-2.2646e-08,-4.2402e-07,-4.2771e-07,0.0049611
-2.2967e-08,-4.3647e-07,-4.4033e-07,0.0050057
-2.3286e-08,-4.4909e-07,-4.5312e-07,0.0050494
-2.3605e-08,-4.6187e-07,-4.6608e-07,0.0050922
-2.3923e-08,-4.7482e-07,-4.7921e-07,0.0051342
-2.424e-08,-4.8793e-07,-4.9251e-07,0.0051755
-2.4556e-08,-5.0121e-07,-5.0598e-07,0.0052159
-2.4872e-08,-5.1465e-07,-5.1961e-07,0.0052554
-2.5186e-08,-5.2824e-07,-5.3341e-07,0.0052942
-2.55e-08,-5.4201e-07,-5.4738e-07,0.0053322
-2.5813e-08,-5.5593e-07,-5.6152e-07,0.0053693
-2.6125e-08,-5.7001e-07,-5.7582e-07,0.0054057
-2.6436e-08,-5.8425e-07,-5.9029e-07,0.0054412
-2.6746e-08,-5.9865e-07,-6.0492e-07,0.005476
-2.7056e-08,-6.1321e-07,-6.1972e-07,0.0055099
-2.7365e-08,-6.2793e-07,-6.3468e-07,0.0055431
-2.7673e-08,-6.4281e-07,-6.498e-07,0.0055755
-2.798e-08,-6.5784e-07,-6.6509e-07,0.0056071
-2.8286e-08,-6.7303e-07,-6.8054e-07,0.0056379
-2.8592e-08,-6.8837e-07,-6.9614e-07,0.005668
-2.8896e-08,-7.0387e-07,-7.1192e-07,0.0056972
-2.92e-08,-7.1952e-07,-7.2785e-07,0.0057257
-2.9503e-08,-7.3533e-07,-7.4394e-07,0.0057535
-2.9806e-08,-7.5129e-07,-7.6019e-07,0.0057804
-3.0107e-08,-7.6741e-07,-7.766e-07,0.0058066
-3.0408e-08,-7.8367e-07,-7.9317e-07,0.0058321
-3.0707e-08,-8.0009e-07,-8.099e-07,0.0058568
-3.1007e-08,-8.1666e-07,-8.2678e-07,0.0058807
-3.1305e-08,-8.3338e-07,-8.4383e-07,0.0059039
-3.1602e-08,-8.5025e-07,-8.6102e-07,0.0059264
-3.1899e-08,-8.6727e-07,-8.7838e-07,0.0059481
-3.2195e-08,-8.8444e-07,-8.9589e-07,0.005969
-3.249e-08,-9.0176e-07,-9.1356e-07,0.0059892
-3.2784e-08,-9.1922e-07,-9.3138e-07,0.0060087
-3.3078e-08,-9.3684e-07,-9.4935e-07,0.0060275
-3.3371e-08,-9.546e-07,-9.6748e-07,0.0060455
1.0483e-10,1.0483e-10,1.0483e-10,-0.00010773
3.6122e-10,4.1886e-10,4.189e-10,-0.00021437
6.8515e-10,9.4138e-10,9.4158e-10,-0.00031992
1.0389e-09,1.6716e-09,1.6722e-09,-0.00042438
1.4055e-09,2.609e-09,2.6102e-09,-0.00052777
1.7772e-09,3.7526e-09,3.7549e-09,-0.00063008
2.1508e-09,5.1018e-09,5.1056e-09,-0.00073132
2.5246e-09,6.656e-09,6.6618e-09,-0.0008315
2.898e-09,8.4143e-09,8.4228e-09,-0.00093061
3.2707e-09,1.0376e-08,1.0388e-08,-0.0010287
3.6425e-09,1.2541e-08,1.2557e-08,-0.0011257
4.0133e-09,1.4907e-08,1.4928e-08,-0.0012216
4.3832e-09,1.7475e-08,1.7502e-08,-0.0013165
4.7522e-09,2.0244e-08,2.0278e-08,-0.0014104
5.1201e-09,2.3213e-08,2.3255e-08,-0.0015033
5.4871e-09,2.6381e-08,2.6432e-08,-0.0015951
5.8531e-09,2.9747e-08,2.9809e-08,-0.0016858
6.2181e-09,3.3311e-08,3.3385e-08,-0.0017756
6.5821e-09,3.7073e-08,3.716e-08,-0.0018644
6.9452e-09,4.1031e-08,4.1133e-08,-0.0019521
7.3073e-09,4.5185e-08,4.5303e-08,-0.0020388
7.6685e-09,4.9534e-08,4.967e-08,-0.0021245
8.0287e-09,5.4077e-08,5.4233e-08,-0.0022092
8.388e-09,5.8815e-08,5.8992e-08,-0.0022929
8.7463e-09,6.3745e-08,6.3946e-08,-0.0023757
9.1036e-09,6.8868e-08,6.9094e-08,-0.0024574
9.46e-09,7.4182e-08,7.4436e-08,-0.0025382
9.8155e-09,7.9688e-08,7.9971e-08,-0.0026179
1.017e-08,8.5384e-08,8.5698e-08,-0.0026967
1.0524e-08,9.1269e-08,9.1618e-08,-0.0027745
1.0876e-08,9.7344e-08,9.7729e-08,-0.0028514
1.1228e-08,1.0361e-07,1.0403e-07,-0.0029273
1.1579e-08,1.1006e-07,1.1052e-07,-0.0030022
1.1928e-08,1.167e-07,1.172e-07,-0.0030762
1.2277e-08,1.2352e-07,1.2408e-07,-0.0031492
1.2625e-08,1.3053e-07,1.3113e-07,-0.0032213
1.2972e-08,1.3773e-07,1.3838e-07,-0.0032924
1.3319e-08,1.4511e-07,1.4582e-07,-0.0033626
1.3664e-08,1.5267e-07,1.5344e-07,-0.0034318
1.4008e-08,1.6042e-07,1.6124e-07,-0.0035002
1.4351e-08,1.6834e-07,1.6924e-07,-0.0035675
1.4694e-08,1.7646e-07,1.7741e-07,-0.003634
1.5035e-08,1.8475e-07,1.8578e-07,-0.0036995
1.5376e-08,1.9322e-07,1.9432e-07,-0.0037642
1.5716e-08,2.0187e-07,2.0305e-07,-0.0038279
1.6055e-08,2.107e-07,2.1196e-07,-0.0038907
1.6393e-08,2.1971e-07,2.2106e-07,-0.0039526
1.673e-08,2.289e-07,2.3033e-07,-0.0040136
1.7066e-08,2.3827e-07,2.3979e-07,-0.0040737
1.7401e-08,2.4781e-07,2.4943e-07,-0.0041328
1.7736e-08,2.5753e-07,2.5924e-07,-0.0041912
1.8069e-08,2.6742e-07,2.6924e-07,-0.0042486
1.8402e-08,2.7749e-07,2.7942e-07,-0.0043051
1.8733e-08,2.8774e-07,2.8977e-07,-0.0043607
1.9064e-08,2.9815e-07,3.003e-07,-0.0044155
1.9394e-08,3.0874e-07,3.1101e-07,-0.0044694
1.9723e-08,3.1951e-07,3.2189e-07,-0.0045225
2.0051e-08,3.3044e-07,3.3295e-07,-0.0045746
2.0379e-08,3.4154e-07,3.4419e-07,-0.0046259
2.0705e-08,3.5282e-07,3.556e-07,-0.0046764
2.1031e-08,3.6427e-07,3.6719e-07,-0.0047259
2.1356e-08,3.7588e-07,3.7894e-07,-0.0047747
2.168e-08,3.8766e-07,3.9088e-07,-0.0048226
2.2003e-08,3.9962e-07,4.0298e-07,-0.0048696
2.2325e-08,4.1174e-07,4.1526e-07,-0.0049158
2.2646e-08,4.2402e-07,4.2771e-07,-0.0049611
2.2967e-08,4.3647e-07,4.4033e-07,-0.0050057
2.3286e-08,4.4909e-07,4.5312e-07,-0.0050494
2.3605e-08,4.6187e-07,4.6608e-07,-0.0050922
2.3923e-08,4.7482e-07,4.7921e-07,-0.0051342
2.424e-08,4.8793e-07,4.9251e-07,-0.0051755
2.4556e-08,5.0121e-07,5.0598e-07,-0.0052159
2.4872e-08,5.1465e-07,5.1961e-07,-0.0052554
2.5186e-08,5.2824e-07,5.3341e-07,-0.0052942
2.55e-08,5.4201e-07,5.4738e-07,-0.0053322
2.5813e-08,5.5593e-07,5.6152e-07,-0.0053693
2.6125e-08,5.7001e-07,5.7582e-07,-0.0054057
2.6436e-08,5.8425e-07,5.9029e-07,-0.0054412
2.6746e-08,5.9865e-07,6.0492e-07,-0.005476
2.7056e-08,6.1321e-07,6.1972e-07,-0.0055099
2.7365e-08,6.2793e-07,6.3468e-07,-0.0055431
2.7673e-08,6.4281e-07,6.498e-07,-0.0055755
2.798e-08,6.5784e-07,6.6509e-07,-0.0056071
2.8286e-08,6.7303e-07,6.8054e-07,-0.0056379
2.8592e-08,6.8837e-07,6.9614e-07,-0.005668
2.8896e-08,7.0387e-07,7.1192e-07,-0.0056972
2.92e-08,7.1952e-07,7.2785e-07,-0.0057257
2.9503e-08,7.3533e-07,7.4394e-07,-0.0057535
2.9806e-08,7.5129e-07,7.6019e-07,-0.0057804
3.0107e-08,7.6741e-07,7.766e-07,-0.0058066
3.0408e-08,7.8367e-07,7.9317e-07,-0.0058321
3.0707e-08,8.0009e-07,8.099e-07,-0.0058568
3.1007e-08,8.1666e-07,8.2678e-07,-0.0058807
3.1305e-08,8.3338e-07,8.4383e-07,-0.0059039
3.1602e-08,8.5025e-07,8.6102e-07,-0.0059264
3.1899e-08,8.6727e-07,8.7838e-07,-0.0059481
3.2195e-08,8.8444e-07,8.9589e-07,-0.005969
3.249e-08,9.0176e-07,9.1356e-07,-0.0059892
3.2784e-08,9.1922e-07,9.3138e-07,-0.0060087
3.3078e-08,9.3684e-07,9.4935e-07,-0.0060275
3.3371e-08,9.546e-07,9.6748e-07,-0.0060455
1,1,1,0
0,0,0,0
-0.55067,-0.00079888,-0.00039972,0
0,0,0,0
-0.24743,-0.00079824,-0.00039956,0
0,0,0,0
-0.11118,-0.00079761,-0.0003994,0
0,0,0,0
-0.049956,-0.00079697,-0.00039924,0
0,0,0,0
-0.022447,-0.00079633,-0.00039908,0
0,0,0,0
-0.010086,-0.0007957,-0.00039892,0
0,0,0,0
-0.0045319,-0.00079506,-0.00039876,0
0,0,0,0
-0.0020363,-0.00079442,-0.0003986,0
0,0,0,0
-0.00091497,-0.00079379,-0.00039844,0
0,0,0,0
-0.00041112,-0.00079316,-0.00039828,0
0,0,0,0
-0.00018473,-0.00079252,-0.00039813,0
0,0,0,0
-8.3004e-05,-0.00079189,-0.00039797,0
0,0,0,0
-3.7296e-05,-0.00079126,-0.00039781,0
0,0,0,0
-1.6758e-05,-0.00079062,-0.00039765,0
0,0,0,0
-7.53e-06,-0.00078999,-0.00039749,0
0,0,0,0
-3.3834e-06,-0.00078936,-0.00039733,0
0,0,0,0
-1.5203e-06,-0.00078873,-0.00039717,0
0,0,0,0
-6.831e-07,-0.0007881,-0.00039701,0
0,0,0,0
-3.0694e-07,-0.00078747,-0.00039685,0
0,0,0,0
-1.3792e-07,-0.00078684,-0.0003967,0
0,0,0,0
-6.197e-08,-0.00078621,-0.00039654,0
0,0,0,0
-2.7845e-08,-0.00078559,-0.00039638,0
0,0,0,0
-1.2511e-08,-0.00078496,-0.00039622,0
0,0,0,0
-5.6218e-09,-0.00078433,-0.00039606,0
0,0,0,0
-2.526e-09,-0.0007837,-0.0003959,0
0,0,0,0
